author_name
J ArroyoFigueroa
J Arroyo
B Thorndyke
S Rajasekaran
D Heeger
S Alden
A Cawsey
M Sc
P Bonnie
L Webber
P Ray
B Jones
P Alison
F Azuola
I Kakadiaris
B Ting
N Ioannis
A Kakadiaris
L Axel
A Young
I Dan
S Yooseph
C VanOverveld
C Seah
M Viaud
H Yahia
J Clarke
J Metaxas
M Marcus
B Santorini
M Marcinkiewicz
M Ann
R Marcinkiewicz
A MacIntyre
M Bies
K Ferguson
B Katz
A Cant
M Ozols
D Halls
J Bacon
C Clelland
B Garner
S Larcombe
A Destexhe
T Thalamocortical
G Goodhill
S Finch
H Sompolinsky
M Lewicki
B Martin
P Phillips
V Bruce
S FogelmanSoulie
F Marian
S Bartlett
M Bartlett
T Viola
B Sejnowski
J Hager
P Ekman
R Zemel
V Reflex
O Coenen
S Quartz
T Sejnowksi
A Tang
A Bartels
Z Mainen
M Tsodyks
D Schweizer
D Matt
L Wiskott
J Fellous
N Kruger
C VonDerMalsburg
S Bird
R Vieira
S Joseph
S Palmer
P Schyns
D Medin
J Townsend
A Treisman
G Gelade
R Paterson
S Harold
W Thimbleby
S Inglis
I Witten
I Page
W Luk
H Jifeng
C Hoare
A Sampaio
J Cussens
A Hunter
D Michie
D Schlichting
E Tick
B Gopal
R Griswold
C Jeffery
S Write
C Mod
A Statustable
M Write
T Statustable
L Unlock
S Tid
A Segev
A Shoshani
M Leonard
C Rolland
F Bodart
T Teorey
J Fry
G Thomas
G Thompson
C Chung
E Barkmeyer
F Carter
M Templeton
B Hartman
K Sugiyama
S Tagawa
T Mitsuhiko
J Vlissides
M Linton
P Asente
S Card
G Robertson
J Mackinlay
D Henderson
C Jr
T Henry
P Calder
D Olsen
P Szekely
I Ahn
M Soo
C Dyreson
S Hsu
R Stam
M Hirohama
W Kantor
M Deza
I Rosenberg
J Time
P Downey
S Leffler
M McKusick
M Karels
J Quarterman
G Rossum
R Renesse
J Kececioglu
R Pissinou
I Elmasri
M Mumick
B Pernici
B Theodoulidis
B Whaley
G Myers
R Muth
J Peter
J Downey
H Dan
P Sarkar
I Viguier
A Afjeh
H Lewandowski
J Reed
D Ritchie
Y Gourhant
S Habert
L Mosseri
M Ruffin
C Valot
H Zimmermann
M Bailey
M Pagels
N Buchholz
T Malley
A Montz
M Peterson
E Arnould
F Bitz
E Cooper
H Sudin
S Goldschmidt
H Davis
C Beckmann
T Phelps
H Da
J Thompson
J MottSmith
F Reynolds
J Heller
M Louise
G Bracha
E Gudes
G Solotorevsky
P Prosser
C Conway
F Roth
M Fox
R Hendley
N Drew
R Beale
A Andersson
P Davidsson
J Linden
J Jelonek
C Cheung
M Ogiwara
L Hemaspaandra
A Naik
A Hoene
T Thierauf
R BarYehuda
A Baveja
R Batta
J Caulkins
W Fuchs
M Hirsch
D Koepsell
N JinYi
H Vollmer
H De
L Boxer
A RauChaplin
J Belanger
A Pavan
D Rogers
J Royer
J Seizovic
W Su
C Flaig
C Steele
H Burgdorff
F Springsteel
Y Zalcstein
M Yu
J Udding
D Gries
J VanDeSnepscheut
D Borkovic
P Hazewindus
C Mead
L Conway
K Fleischer
L Tesler
D Tiemann
W Horwat
C Chapter
A Spector
Y Paker
M Bozyigit
N Boden
J Shopiro
H Peter
D Laidlaw
M Allen
D Tildesley
K Esselink
P Hilbers
B Smit
J Johan
J Lukkien
G Heffelfinger
K Rustan
M Leino
P Hatcher
A Lapadula
B Seevers
W Hillis
M Metcalf
J Reid
A Mani
B Bartlett
S Strand
H Shapiro
J Veendrick
A Oppenheim
R Schafer
E Shapiro
K Stuart
P Chisholm
M Manasse
C Nelson
L Innerproduct
V backward
C Matrix
S Float
A Size
A Row
A Column
V Proxac
N Wirth
S Narayana
K Chandy
P Mehrotra
J VanRosendale
H Zima
D Dabdub
J Seinfeld
B Avalani
M Xu
D Nicol
K Crowley
D Pullin
A Skjellum
C Still
M Morari
E VanDeVelde
T Biggerstaff
A Perlis
R Duda
P Hart
K Hertz
A Krough
S Jacoby
J Kowalik
J Pizzo
J McClelland
P Bjorstad
W Coughran
E Grosse
P Carlin
T Zavisca
B Abeysundara
A Kamal
P Galvin
M Rieffel
W Ackerman
J Gosling
B Joy
Y Zadik
S Gimelshein
G Markelov
L Lamport
T BernersLee
R Cailliau
J Groff
B Pollermann
F Sponsor
D Taylor
B Massingill
R Ramamoorthi
C Ball
A Barr
J Chandy
A Kiniry
D Rifkin
W Zimmerman
Z Cataltepe
J VapnikChervonenkis
G Gornowicz
J Shan
D Lang
P Dimotakis
D Zimmerman
B Rothstein
Y Kaganovich
K Pham
B Chow
Y AbuMostafa
M MagdonIsmail
K Murray
A Whitcroft
N Williams
H Benjamin
N Papanikolopoulos
V Weber
J Eppinger
R Dean
D Julin
D Rashid
E Black
K Hauth
A Bhide
L Fosdick
C Schauble
E Jessup
H Srinivasan
P Michael
F Schwartz
R Henderson
K Klingenstein
D Compare
T Fuggetta
A Fuggetta
D Yankelevich
C DeBoor
R DeVore
A Ron
D Perry
C Shao
Z Zou
P Schnabel
D Trienekens
J Loch
B Kadhim
M EscobarMolano
R Hull
G Zhou
A Roger
K Fgzhou
B Basim
M Kadhim
M Sitton
P Halligan
D Mathis
M Behrmann
T Fujita
A Laundrie
K SemiC
D Lenoski
J Laudon
W Brian
R Bolle
A Nikolaev
J Kearney
A Webster
W Massie
T Krueger
W Cowan
D XiSheng
F Terrence
E Boult
D Kurlander
S Felix
W Steven
S Jr
B Mishra
N Silver
S Dexterous
L Pao
T Speeter
T Djaferis
F Sadri
I Subramanian
M Okasaki
V Boas
P Wachs
M Yao
J Algorithms
R Wagner
M Fischer
W Wilbur
D Lipman
A Chandra
F Yao
T Patel
M Krish
P Wenwey
H Gail
E Kaiser
M Gisi
P Spira
A Pan
H Gershen
S Bandyopadhyay
W Graf
K Silverman
M Swora
G Ward
J Hirschberg
I Richard
G Warner
I Zuckerman
R Lyndon
M Schutzenberger
J Rosser
L Schoenfeld
Y Shiloach
D Knuth
J Morris
V Pratt
M BenOr
V Vazirani
J Gross
F Korz
J Kuczynski
H Wozniakowski
E Novak
H Wo
J Traub
M Tanenblatt
J Hinsdale
L Colussi
L Toniolo
J Micallef
V Auletta
A Negro
G Parlati
G Valetto
A Kawaguchi
P Fung
S Paskov
L Plana
G Del
G Wasilkowski
Z Leyk
H Jing
R Passonneau
S alBinali
S Albinali
M Gyssens
R Mihailovich
D Noel
C MacDonald
N Donald
C Toueg
R Prasad
K Noel
F Paulisch
S Allen
H Bromley
W Cleaveland
D Howe
T Knoblock
N Mendler
P Panangaden
P Hall
J Ferrante
Y Kesten
O Maler
Z Manna
A Olivero
O Lichtenstein
A Sistla
E Harel
J DeBakker
W DeRoever
G Rozenberg
H Rogers
W Ewald
N Leveson
J Stolzy
B Bloom
E Emerson
G Reed
A Roscoe
K Huizing
J Klop
J Diaz
G Ausiello
M DezaniCiancaglini
S Ronchi
D Rocca
S Owicki
S Vavasis
C Courcoubetis
K Laren
R VanGlabbeek
K Cerans
J Godskesen
P Hough
E Bobrovnikova
T Driscoll
V Howle
T Cai
N Nieuwejaar
N Represen
J Kno
M Syrj
M Orp
T Hendler
Y Feinstein
A Ricciardi
A Schiper
E Prof
P Melliarsmith
Y Yarom
M Gandhi
J Lawall
L Colby
S Tung
L Tenny
P Bradford
P Walton
J Purdom
C Bruggeman
P Heng
S Jefferson
V Sarathy
L Saxton
Z Zhu
M Gasser
M Esen
V Choppella
K Gallivan
R Bramley
A Winnicka
M Wollowski
D Dybvig
S Tuna
R Burger
A Dabrowski
L Moss
R Parikh
N Sundaresan
J Frens
K Zimmerman
J Walgenbach
J Devin
A Randall
B Kyle
A Gallivan
N Danner
A Vladimir
M Nkov
E Sandler
D Gusev
G Milman
G Neil
H Dmitri
A Gusev
K Keahey
P Knijnenburg
D Sangiorgi
T Alan
O Waddell
M Leone
M Hofmann
G Gomez
L Unnikrishnan
T Stuckey
M Govindaraju
O Daescu
J Snoeyink
Y Kaplan
P Pau
B Wolfers
F Honsell
A Plasmeijer
S VanBakel
M Fernandez
S Vanbakel
L Liquori
R Pawe
U Instytut
I Uniwersytetu
M Buhmann
C Micchelli
E Lippe
A Hofstede
P Frederiks
T Halpin
P VanBommel
H Jaakkola
H Kangassalo
T Kitahashi
A Markus
S Brinkkemper
F Harmsen
R Meersman
T Verhoef
E Nieuwland
G Wijers
A Sutcliffe
F Bosman
R Bouwman
R Bosman
L VanHemmen
S Brouwer
C Martens
G Bronts
C Burgers
A Micsik
N Prakash
R VanDerPols
R Falkenberg
A VanDeGoor
P VanDerSpiegel
J Th
W Driessen
J VanDerSpiegel
P Driessen
N Jitnah
P Freeman
S Jay
G Kevin
B Korb
B Wooley
R Dimitrov
B Protopopov
D Karpovich
M Allman
S Ostermann
D Hall
P Thomas
E Kong
C Fraser
M Gon
T Goodman
J Org
G Mullineux
M Sabin
M Dhlen
T Lyche
M Wittman
U Reif
A Nasri
D Nairn
D Lutterkort
W Jen
Y Young
J Horgan
P Briggs
S Research
A Robert
D Horton
K Grochenig
K LokenKim
D Byron
M Core
D Bensinger
A Stent
P Dibble
C Ellis
L Crowl
W Zaki
P Dietz
I Macarie
J Seiferas
N Vereshchagin
Y Han
D DennyBrown
L Torenvliet
G Plonka
G Wechsung
H Hempel
A Ramachandran
S Furst
P Vit
E Hemaspaandra
G Istrate
J Vallino
A Nguyen
J Torrellas
M Benantar
A Clementi
L Hemachandra
O Watanabe
U Hertrampf
P Ulrich
H Homer
G Landau
R BaezaYates
T Baker
A Apostolico
Z Apos
D Harel
J Zhu
T Takaoka
G Christopher
A Aho
M Corasick
R Sethi
C Finden
E Kubicka
G Kubicki
F McMorris
J Felsenstein
H Gabow
E Lawler
R Sokal
P Sneath
N Saitou
M Nei
E Sweedyk
Y Tateno
F Tajima
W Beyer
J Heinsohn
H Profitlich
K Dobrindt
W Eugene
H Professor
P Kube
P Christos
H Papadimitriou
P Benjamin
P Glenny
E Philip
G Edmonds
L Charlene
B Peto
R Lizee
D StOnge
D Ansari
L Cannon
R Elliott
L Kirchhoff
J Milner
R Mitze
E Schan
N Goodman
W Institute
J Randall
S Rozen
C Edward
R Carl
E Rasmussen
E Fangzhen
E Dubois
M Petit
R Mann
J Siskind
Z Shen
B Nixon
V Akimov
J Hanna
D Kulkarni
B Sallans
A Ghahramani
T Peterson
D Dolson
W Wai
R Hrnig
B Claus
D Durstewitz
E Fricke
K Der
A Neuwirth
T Hinke
H Delugach
T Thorne
J Lawry
R Upitis
M Klawe
K Inkpen
M Ndunda
S Leroux
K Sedighian
K Friedl
S Rebelsky
R Strandh
H Karloff
A Fortnow
S Kurtz
A Goodman
P Palfy
M Stricker
Z Hatsagi
P Kimmel
Y Manin
L Rusi
I Gasarch
M Kummer
F Stephan
H Buhrman
M Schfer
B Lientz
J Verma
T Verma
D Cox
N Wermuth
D Joreskog
D Sorbom
H Kiiveri
P Holland
P Rosenbaum
P Spirtes
C Glymour
R Scheines
J Robins
D Galles
J Angrist
G Imbens
C Efron
D Feldman
A Reasoning
W Ltd
A Sommer
I Tarwotjo
E Djunaedi
K West
A Loeden
R Tilden
L Mele
P Meshkat
L Ambuj
R Schreiber
K Su
G Stephen
J Fink
E Ong
K Hogstedt
J Gobat
D Atkinson
S Jason
F Professor
G Griswold
W Burkhard
L Zelevinsky
C Matheus
N Bitar
S Nawab
E Dorken
D Paneras
E Nawab
E Gastrointestinal
C Tuomas
S Carla
B VonBraun
S Sandholm
O Temam
S Coleman
M Thompson
D Bobrow
P Hayes
R Letsinger
J McCarthy
P Norvig
M Dwyer
K Niesy
A Chamillard
R Mani
T Kramer
S Singhai
A Avior
T Calamoneri
A Litman
R Podorozhny
M Mantyla
L Stanley
M Sutton
D Hopkins
D Wallace
N Anderson
L Weldon
R Chimera
C Lewis
T Asahi
D Turo
N Paton
K Doan
O Daz
A Jaime
T Bruns
G Stewart
W Stewart
D McAllister
N David
S Margono
S Waldron
M Griffin
R Botafogo
D Revis
J Swatski
R Crittenden
C Ahlberg
H Liao
U Masakazu
T Osada
C Ben
E Schroder
T Stewart
W Jungmeister
I Kamel
M Osada
P Wright
E Foundation
H Kong
D Mount
R Silverman
U VonMatt
S Suh
G Nickerson
J ElgotDrapkin
L Gharai
H Elman
D Silvester
N Jog
E Rosser
J Victor
R Basili
D Carr
H Prem
C Alberg
R Freimer
C Piatko
O Gruber
M Chechik
J Gannon
E Shefrin
K Bryant
J Mauney
J Grant
J Minker
A Belussi
J Nagy
A Dianne
T Shpeisman
C Ruiz
A Vanniamparampil
S Stevenson
D Jones
D Kossmann
A Naiman
I Babu
P McCarthy
H Siy
E Kandogan
S Fekete
M Klemmstein
A BarNoy
M Alavi
E Borkowski
D Seipel
H FallahAdl
M Ranganathan
J Cullum
M Broman
O Williams
D Heyman
L Bkgaard
Z Yao
Y Sussmann
R Pless
R Bhatia
J Gurney
T Gibson
L And
L Nazareth
S Alvarez
J Reggia
P Christian
H Dianne
F Pu
M Steele
K Otto
A Larsson
C Goodrich
J Gallagher
P Cornillon
G Flierl
M Esther
V Gruser
A Labrinidis
A Kaplunovich
D Perkovic
J Perpich
M Wade
K Kilic
H And
S Guha
M Kilmer
M DeMendon
B Olsen
A Lotem
I Haddadin
A Druin
A Boltman
A Miura
D KnottsCallahan
M Platt
E Bjerknes
P Hackett
M Katsova
C Popescu
C Hetmanski
D Squier
K Limperos
G Caldiera
M Deutsch
D Loveland
T Hopkins
B Hemminger
T Cullip
M North
O Tracker
I Sutherland
R Schumacker
A Characteriza
J Beatty
J Staudhammer
B Garrett
S Greif
S Sarin
I Greif
M Stefik
G Foster
K Kahn
S Lanning
L Suchman
K Watabe
R Choudhary
I Corporation
J Keyser
T Culver
A Gregory
M Livingston
R Turk
R Eberly
M Hughes
C DiMattia
H Collins
J Hopcroft
M Thottethodi
S Pugh
D Sabin
R Russell
S Thakur
T Tateyama
J Cowles
S Moore
G Nemhauser
K Albin
L Jr
B Wilding
B Divito
B DiVito
M Josephs
M Neely
D Boles
S Carl
S Kakkad
T Moher
B Hayes
C Hewitt
R Welland
G Sager
V Cate
R Gallager
L VirtualClock
P Cox
T Pietrzykowski
H Grice
P Cole
J Hobbs
H Ng
O Dressler
T Norvig
P Wilensky
R Peng
Y Reggia
P Reggia
B Levesque
P Dressler
S Tuhrim
J Tuhrim
S Goodall
R Burton
S Ohlsson
J Wogulis
M Shafto
D Sleeman
I Kim
E Rubin
W Johnson
R Tennyson
O Park
K VanLehn
D Gilmore
J Self
H Langley
J Laubsch
F Sleeman
J Spence
J Cotton
B Underwood
T Shea
M Univer
P Thagard
T Pollock
R Cummins
J Towell
U Hermjakob
A Newell
T Utgoff
R Banerji
K Mitchell
S KedarCabelli
J Mostow
R Keller
Q Michalski
W Winston
P Horn
B Horn
J Raym
B Mooney
G Shavlik
P Winston
M Lowry
E Wisniewski
H Fisher
P Risto
P Miikkulainen
Q Rosenblatt
F Rosenblatt
G Rumelhart
E Shortliffe
B Buchanan
A Raymond
P McQuesten
L Logrippo
M Faci
M HajHussein
M Sirkin
S Dasari
G JimenezPerez
L Blaine
G Kiczales
J Rivieres
W Tracz
L Coglianese
E Villarreal
L Tokuda
I Kruger
M Kaltenbach
B Yuan
G Neelakantan
P Diaconis
S Holmes
M Kuiper
E Korach
H Mehl
A Schoone
L Auslander
S Parter
G Lueker
N Chiba
T Nishizeki
S Abe
T Ozawa
T Chiba
I Nishicka
I Shirakawa
R Jayakumar
K Thulasiraman
M Swamy
A Lempel
I Cederbaum
I Tollis
J Bemerkungen
D Math
S Sifrony
A VanDerStappen
A Spyridi
A Requicha
H Zantema
A Kanevsky
G Kant
R Otten
J VanWijk
T Kloks
W Jan
F Zantema
A Middeldorp
V Prasanna
V Rajan
A Schaeffer
C VanWyk
J Trinkle
J Wolter
R Volz
A Woo
B Jber
J Fasel
S PeytonJones
G Malcolm
L Meertens
M Hazewinkel
U Moncke
R Wilhelm
R Grossman
B Chazelle
H Edelsbrunner
J Stolfi
A Schorr
J Sleator
K Mehlhorn
J Nievergelt
P Widmayer
H Schipper
F Preparata
M Shamos
N Sarnak
H Scholten
D Willard
J Engelfriet
A Lubiw
J Urrutia
A Dawid
A Larsen
H Leimer
M Kaufman
M Studeny
M Clarke
R Kruse
M Peshkin
A Sanderson
D Whitney
D Rappaport
A Rosenbloom
R Bouckaert
J Gallier
S Kamin
P Lescanne
M Rusinowitch
C NashWilliams
A Rubio
R Nieuwenhuis
J Remy
K Mulmuley
O Preparata
A Wiernik
X Zhu
J Wallace
T Porter
L Carpenter
R Redner
S Uselton
H DerHeide
P Fjallstrom
J Petersson
D Giezeman
K Kedem
R Livne
B Lee
F Richards
K Lipkowitz
D Boyd
W Plantinga
V Kantabutra
S Kosaraju
J Lenhart
H Walters
A Geser
E Rao
G Lakemeyer
M Fisher
J Deogun
D Kratsch
P Enjalbert
A Finkel
J Camilleri
R Udink
T Herman
W Fokkink
H Inagaki
N Sugie
D Lavender
A Bowyer
J Davenport
A Wallis
J Woodwark
D Leven
A Lingas
M Dunlaing
A Okabe
B Boots
M Iri
R Mohring
E Mayr
H Noltemeier
M Sys
T Wimer
S Nakano
T Oguma
T Arts
M VanKreveld
S Schirra
H Everett
J Verriet
M Labbe
J Leung
M Queyranne
D Ir
I Wishnu
S Prasetya
T Ch
H Lalmas
H Ohsaki
L VanDerGaag
K Yamazaki
O Devillers
F Nielsen
F Arbab
B Verweij
W Wesselink
E Ohlebusch
J Saraiva
D Swierstra
S Doaitse
M Swierstra
M Pennings
J Giesl
L Florack
W Niessen
M Nielsen
M Ferreira
R Maas
F VanDerWel
B Gorte
C Witteveen
M Jansen
A Lenstra
C Hurkens
S Renooij
V Coup
H Ahn
T Barrera
J Griffith
A Aluwihare
C Pancerella
A Sarkar
K Wika
R Peri
D Kienzle
D Warme
C Craig
J OBagy
E Loyot
W Inc
S Osborne
D Weimer
S Ganapathy
J Lanier
C Blanchard
S Bryson
Y Harvill
J Leatherby
I Saber
lB INCLUDE
i A
D Kuck
D Lawrie
C Kuck
R Kuhn
B Leasure
D Padua
R Filman
V Vivas
P Narayan
T Strayer
J Fenton
A Waterman
S Srinivasan
P Wintz
",B Weissman"
",T Strayer"
M Dunn
J Knight
A Schwab
P Hauge
J Ho
G Vijayan
T Kahng
W Pearson
A Cass
A Fernndez
B Sert
E DeBenedictis
J Ortega
J Craig
W Bailey
B DeSupinski
K Clark
D Brewer
R Hillestad
M Juncosa
T Horrigan
C Karr
E Root
R Weatherly
S Griffin
R Babb
W Strayer
R Jagannathan
E Ashcroft
K Jeong
E Schulman
M Marchukov
J Regehr
M Elder
J Flinn
P Marx
B Tutt
R Behrends
L Hopenwasser
J Karro
D Mikesell
W Emanuel
P Hillman
L Ann
F VanDresser
J Whitlatch
F Weight
J Phillip
M Dickens
P Dickens
A Charlesworth
T Pratt
F Hauck
V VanOostrom
J Willem
K Vincent
V Femke
V Bohm
V Vanoostrom
F VanRaamsdonk
M Hollenberg
K Vermeulen
Z Ariola
J Rutten
R Kennaway
F DeVries
J Waldmann
S Blom
V Allis
C Kaplan
D Keppel
M Brader
J Lamping
P Riddle
B Freemanbenson
M Sannella
R Zucker
R Greenlaw
H Walter
L Ruzzo
W Ruzzo
R Sinha
E Koldinger
J Maloney
P BartonDavis
E Riskin
P Dymond
F Fich
N Nishimura
I Ashok
A LaMarca
R Cmelik
K Sullivany
J Lampe
M Salisbury
R Barzel
R Schmidt
E Richard
E Ladner
A Klaiber
D Cronquist
G Winkenbach
S Cheney
K Catherine
P Pevzner
D Dion
G Badros
O Gershony
W Chan
T Lau
R Grimm
C Neuman
W Yamamoto
K Armstrong
R Jia
L Larry
T Hogan
Z Ciesielski
C Deboor
S Professorship
N Dyn
X Sun
L Dkak
W Brent
S Charles
R Dyer
L Yu
R Manning
D Eggert
K Bowyer
D Goldgof
S Waldon
C By
M Allmen
S Kaxiras
K Murakami
H Miyajima
Y Saitoh
T Hironaka
S Shirakawa
C Allex
S Baldwin
F Blattner
C Rawlings
T Lengauer
W Craven
R Mural
L Hauser
E Uberbacher
S Plakal
B Grosof
S Jain
W Opitz
J Gee
A Farid
D Hill
M Cao
P Preckel
T Rutherford
L Qi
R Womersley
D Ralph
O Editor
H Wolberg
R Cottle
B Spyridon
A Kontogiorgis
B Nick
S Billups
R Deleone
A Zakarian
A Meeraus
A Pang
B Chen
C Billups
S Kontogiorgis
C Ferris
O Estrada
D Castorina
J Bot
A Zakeri
R Jonathan
E Michael
J Rosen
A Ruszczynski
C Kanzow
H Pieper
T Munson
M Fukushima
T DeLuca
F Facchinei
J Peng
D Shepard
G Olivera
T Mackie
S Bradley
O Mangasariany
A Wolberg
S Breach
A Roth
A Moshovos
S Subramanya
S Subbarao
B Franklin
S Gopal
S Bennett
A Mangasarian
S Lucidi
J Burke
A Ferris
S Palacharla
J Strikwerda
R Mansharamani
J Ren
J Pang
J Strikwerday
R DeLeone
S Stodder
G Ammons
B Traenkle
R Rubinstein
D Giampaolo
M Mackovitch
A Mehta
D Spooner
M Hardwick
S Taylor
N Hachem
S Selkow
R Kinicki
J Shutt
C Bao
K Claypool
P Fenelon
J McDermid
R Chapman
C Forsyth
G Jost
A Muller
R Ruhl
E DeSturler
A Abecker
K Schmid
A Bendou
M Ayel
A Lige
R Nouira
J Fouet
N Zlatareva
E Alberdi
L Carbonara
A McQuatt
F Mitchell
M Winter
N Hagner
M Wafin
S Supervisor
P Mattsson
B Examiner
K SaxinHammarstrom
D Supervisors
R Bol
T Grelsson
R Examiner
G Succi
G Marino
G Colla
S Novella
A Pata
A Regoli
L Vigano
B Demoen
G Maris
S Nystrom
P Bengt
P Jonsson
D Diaz
M Veanes
S Tronje
C Bergman
D Blomqvist
A Boralv
A Bottema
H Calendar
M Enayatollah
A Erikson
P Hedqvist
G Holmkvist
K Hyckenberg
M Ingelbo
A Johansson
N Kaltea
M Klint
A Lindgren
T Lundin
N Meinhard
O Pellijeff
K Sirhuber
J Vestermark
M Wikborg
H Agren
P Ohman
R Barklund
Y Koval
P Hill
J Bocca
H Decker
C Moss
M Korovina
O Kudinov
R Carlsson
J Montelius
C Hui
M Wong
"Y ,Gilbert"
G Young
J Muntz
H Hwang
W Fu
K Shiu
L Edward
L Cai
D Corneil
A Proskurowski
Y Leung
P Drew
A Haussler
K Sjolander
K Karplus
I Saira
M Haussler
C Fullmer
B Harangsri
H Ling
C Ngu
G Kurian
A Nair
U Neumerkel
S Nusser
P Reintjes
D Tzoar
A Walker
J Jin
V Chellen
A Ngu
M Pagnucco
P Peppas
O Tyrone
Z Ramadan
P Preston
T LeGia
M Mulholland
B Hibbert
P Haddad
B Kang
G Beydoun
A Hoffmann
E Noik
G Golovchinsky
N Charoenkitkarn
M Chignell
D Modjeska
T Woodz
D Rafiei
B Olsson
S Zorbalas
D BradleyCarter
M Damitio
C Booth
M Kirton
K Milner
P Hoare
D Wakeling
J Cooper
G Watson
E Letertre
R Bornat
M Chiara
M Vitiello
F Scozzari
E Zaffanella
C Anglano
E Shamir
P Cignoni
C Montani
R Scopigno
L Bjrnfot
L Asplund
C Paola
G Rosenzweig
E Yuri
U Glasser
C Morgenstern
C Bates
C Karl
B Schwamb
C Congdon
C Sharon
L Reilly
F LopezFraguas
M RodrguezArtalejo
M Vale
D Diesen
S Mazzanti
C Igor
B Fordham
A Schonegge
J Visser
R Groenboom
G DeLavalette
A PoetzschHeffter
G Osipov
K Winter
A Zamulin
D Igor
D Beauquier
A Slissenko
M Spielmann
R Karges
K Stroetmann
W May
S Diehl
C Yuri
G Stroetmann
H Sasaki
K Mizushima
T Sasaki
W Muller
H Tonino
R Subramanian
B Kresge
S Titus
S Booth
E Ficaro
K Fessler
J Ollinger
W Neill
H Williams
S Chretien
D Goeckel
C Guillouet
I Sharfer
B Ma
S Lakshmanan
R Piramuthum
R DeLap
M Nikolova
B Baygun
B John
D Kieras
S Wood
C Marc
K Clint
B Charles
C Scott
K Ulrich
R Terry
W Kurt
K Karen
M Alessandro
S Enrique
R Musto
M Slyz
D Neuhoff
J Conference
M Postiff
B Rounds
V Meulen
Y Huangy
N Jingz
E Rundensteinery
N Jing
V Crestana
V CrestanaTaube
P Edward
S Davidson
P Trevor
N Mudge
P Kensall
J Kang
B McMullin
S Ferenczi
C McCreary
A Khan
M McArdle
M Cleveland
S Collins
N Hbscher
G Castagna
C GuihenneucJouyaux
M Gruet
A JouyenJosas
T Ryd
D Titterington
J Hobert
K Mengersen
F Paris
D Robb
S Knight
M Billio
A Monfort
M Wester
D Marc
A Vo
F Friedrich
E Gebhardt
H Vo
M Gabriel
M Uszynski
H Ade
C Jansson
M Pinkerton
D Wan
M Hitz
E Kaltofen
C Daniel
W Martha
R Goldberg
R Brewer
M Inaba
H Pareek
K Nemoto
M Wasson
I Miyamoto
M McGranaghan
D Tjahjono
R Andrada
J Geis
I Rish
G Pinkas
R BenEliyahu
D Frost
A Itai
A Even
D Schulenburg
D Hirschberg
P Murphy
B Boxtrees
M Ian
R Shachter
M Singer
S Ahmad
F Kurfess
A Bayya
G Brewka
H Werner
J Guesgen
H Brewka
D Sommerville
L McGeoch
T Yamakawa
J Kacprzyk
M Fedrizzi
D Richter
J Bachrach
J Zlatev
M Marino
V AITech
G Lett
U Nanni
P Terrevoli
J La
A Ossen
G Turpin
L Newberg
D Weisser
T Koch
P Burgisser
T Lickteig
E Dahlhaus
B Reed
T Behrendt
K Compton
B Chinese
K Petras
C Kenyon
T Callahan
J Born
I SantibanezKoref
T Werther
A Sperduti
M Pellegrini
G Manzini
L Margara
G Resta
G Gambosi
M Talamo
M Simi
S Clemens
S Stephen
O Murer
L VanHuu
N Vorobjov
P Manzoni
J Vonzur
G Marek
K Shparlinski
F Karpinski
S Graupner
W Kalfa
F Schubert
M Bierling
P Bouthmy
E Franois
T Aach
A Kaup
R Mester
F Leymarie
R Ierusalimschy
N Rodriguez
I BarOn
K Price
L Voelkel
A Downey
T Villmann
L Blum
F Cucker
M Shub
S Smale
B Daene
D Hernek
M Antoniottiy
B Mishraz
M Shokrollahi
A Omrani
A Shokrollahi
P Kritzinger
D Giammarresi
R Montalbano
G Leszek
W Plandowski
M Liskiewicz
R Reischuk
A Marz
E Berlekamp
B Spight
H Jurgen
O Koehler
R Blasig
M Avvenuti
P Schmidt
H Bhargava
S Wanka
J Wirtgen
E Im
J Mandziuk
S Gathen
B Krmer
L Wegner
M Berthold
K Huber
W Fernandez
D Vega
C Hidber
M Jurgens
C Durr
V Heun
T Fromherz
L Degerstedt
C Yi
P Doherty
W Lukaszewicz
A Sza
C Versino
M Eldracher
B Foltin
S Luca
M Gambardella
G Dorigo
P Gorm
L Paw
N Larsen
H Toetenel
P Lecoeur
E Reichert
B Aichernig
L Devauchelle
H Voss
J Fitzgerald
L Bo
D Tekniske
U Bygning
G Leon
J Dela
N Plat
R Lintulampi
M Pezze
L Jan
V Nico
P Kees
P Toetenel
L Plat
P Btgh
M Lassen
H However
W Vasconcelos
M Laguna
J Carrizo
F Tinetti
P CeTAD
R Douglas
D Hecht
B Mohammadi
F Hecht
P Houman
F Louis
P Eric
N Louis
R Berrendorf
M Gerndt
Z Lahjomri
T Priol
M Hahad
J Erhel
H Delingette
N Robotique
P Lukowicz
E Heinz
W Tichy
E Knuth
T Risset
Y Saouter
R Andr
S Seznec
P Jourdan
P Sainrat
P Tuong
C Hai
P Rochange
D Sainrat
K Fujisawa
M Kojima
K Nakata
B Pinheiro
C Bielza
P Muller
D Insua
M Clyde
D Higdon
A Karr
J Bernardo
J Berger
O Aguilar
G Huerta
R Prado
T Wuu
S Vrudhula
S Casner
J Postel
J Forgie
J Fain
P Laird
K Devine
R Loy
A Stephen
R Wheat
S Klaudia
V Chinggung
L Puneet
S David
T Wei
S Skld
R Ayani
K Miller
