height,gender,predicted_gender,height_quantized
179.0689676770495,M,M,179.0
165.4358836400397,M,M,165.0
169.1391822287769,M,M,169.0
164.32896751718502,M,M,164.0
168.15662497434764,M,M,168.0
162.65149125173463,M,M,162.5
159.25002625678422,M,F,159.0
172.9859830016698,M,M,172.5
163.93468988234636,M,M,163.5
164.4452887071703,M,M,164.0
164.9263897681566,M,M,164.5
162.72523859122396,M,M,162.5
162.71297214752607,M,M,162.5
167.61064738007246,M,M,167.5
161.184584174176,M,M,161.0
162.84949835188777,M,M,162.5
161.80536321388564,M,M,161.5
164.3147256807674,M,M,164.0
164.6907838584703,M,M,164.5
166.0826249805766,M,M,166.0
170.94315746920952,M,M,170.5
164.17762073491883,M,M,164.0
170.31951599436297,M,M,170.0
174.63942567318153,M,M,174.5
166.69424726456458,M,M,166.5
169.16250132865204,M,M,169.0
165.25390181966202,M,M,165.0
163.41875680475732,M,M,163.0
156.0044308584269,M,F,156.0
176.15040169673583,M,M,176.0
166.0118433305062,M,M,166.0
167.6770115625655,M,M,167.5
169.0434586087449,M,M,169.0
163.1212852296673,M,M,163.0
177.08853354686318,M,M,177.0
169.46612947217096,M,M,169.0
165.84656336974794,M,M,165.5
170.95244211648253,M,M,170.5
166.4143995800591,M,M,166.0
159.5721587669217,M,M,159.5
155.13048336040399,M,F,155.0
171.1531993224117,M,M,171.0
172.93099090265514,M,M,172.5
173.86390420197228,M,M,173.5
162.65819824223954,M,M,162.5
158.42845000577788,M,M,158.0
166.7390683992474,M,M,166.5
171.43280210234622,M,M,171.0
158.69836513746597,M,M,158.5
171.31794836035624,M,M,171.0
168.378259744827,M,M,168.0
166.90470748244653,M,M,166.5
156.86675900065356,M,F,156.5
173.43808437778432,M,M,173.0
173.15513953600203,M,M,173.0
173.53998714097287,M,M,173.5
168.29673044233803,M,M,168.0
165.6888167616646,M,M,165.5
161.19385000950516,M,M,161.0
176.07306135159644,M,M,176.0
175.6815890750736,M,M,175.5
169.61175037176017,M,M,169.5
166.13905431137115,M,M,166.0
166.94606599025866,M,M,166.5
164.0544790378309,M,M,164.0
173.14853326140934,M,M,173.0
161.9112825522633,M,M,161.5
161.71233984693026,M,M,161.5
164.6787653580312,M,M,164.5
163.24618978082586,M,M,163.0
165.17754914745225,M,M,165.0
169.81109222502053,M,M,169.5
170.68818128045712,M,M,170.5
168.48371555329473,M,M,168.0
177.70638782168322,M,M,177.5
166.1768919949603,M,M,166.0
174.22565865160237,M,M,174.0
155.64800757760628,M,F,155.5
175.37799564780516,M,M,175.0
161.73597707236357,M,M,161.5
167.4522140559409,M,M,167.0
172.04292846142425,M,M,172.0
169.374124164537,M,M,169.0
164.61343897582995,M,M,164.5
167.50155038229283,M,M,167.5
158.81382929496283,M,M,158.5
162.28305362350517,M,M,162.0
161.4079101262631,M,M,161.0
158.97394798286027,M,M,158.5
166.25411945048495,M,M,166.0
170.96145984037977,M,M,170.5
163.8206969426918,M,M,163.5
159.96090248997382,M,M,159.5
164.62174748518348,M,M,164.5
162.83002547139472,M,M,162.5
164.64789612767635,M,M,164.5
175.20102761487277,M,M,175.0
168.51482248709445,M,M,168.5
170.7663040448684,M,M,170.5
167.73830080150915,M,M,167.5
172.34566283476448,M,M,172.0
166.72239219339409,M,M,166.5
172.22309082381864,M,M,172.0
177.0905163787817,M,M,177.0
162.03756316406873,M,M,162.0
162.7353431306509,M,M,162.5
172.38251764033663,M,M,172.0
172.72348248562608,M,M,172.5
174.79964067585078,M,M,174.5
164.1751412200097,M,M,164.0
165.4273272094067,M,M,165.0
157.5348832352825,M,F,157.5
161.67854309103623,M,M,161.5
164.00400271113173,M,M,164.0
170.8208061228519,M,M,170.5
166.24106076954453,M,M,166.0
164.2101542023055,M,M,164.0
161.46087035093578,M,M,161.0
162.67650009391804,M,M,162.5
169.21689633887502,M,M,169.0
164.2209042088683,M,M,164.0
157.68512277072335,M,F,157.5
169.60398191314545,M,M,169.5
163.59970053636494,M,M,163.5
161.073797025741,M,M,161.0
167.77378191661091,M,M,167.5
166.71951313077483,M,M,166.5
164.4120693016895,M,M,164.0
162.50921396197015,M,M,162.5
167.57956220475063,M,M,167.5
161.94172906718114,M,M,161.5
169.38387051332688,M,M,169.0
172.1061364903827,M,M,172.0
168.29156300092657,M,M,168.0
162.63899748640873,M,M,162.5
163.69468732209197,M,M,163.5
156.79626534996754,M,F,156.5
170.70540174440507,M,M,170.5
162.61029862179933,M,M,162.5
174.40280892509068,M,M,174.0
164.34553965460384,M,M,164.0
165.79724809419884,M,M,165.5
171.7272305436308,M,M,171.5
170.08338248122774,M,M,170.0
161.55350517659232,M,M,161.5
163.3151797476509,M,M,163.0
162.41166567613982,M,M,162.0
162.29728815795247,M,M,162.0
166.21111327811747,M,M,166.0
163.88527690532612,M,M,163.5
176.80668355991102,M,M,176.5
158.09673282600488,M,M,158.0
177.25266516078875,M,M,177.0
156.37062653321937,M,F,156.0
167.70918300506332,M,M,167.5
170.28835245460868,M,M,170.0
173.72744492410862,M,M,173.5
166.9561905441001,M,M,166.5
152.24974414828878,M,F,152.0
162.73664959292262,M,M,162.5
161.004998673652,M,M,161.0
171.76835788850207,M,M,171.5
172.48129467366948,M,M,172.0
163.83325595831138,M,M,163.5
157.08962172340935,M,F,157.0
165.86045511137738,M,M,165.5
159.762792698253,M,M,159.5
154.0506487163837,M,F,154.0
160.26018199810122,M,M,160.0
169.16972977408457,M,M,169.0
167.87233250305698,M,M,167.5
170.63566695143575,M,M,170.5
173.20418366735612,M,M,173.0
157.39555422822977,M,F,157.0
166.10535466768874,M,M,166.0
170.34069865529256,M,M,170.0
167.99271121495778,M,M,167.5
161.91391648763334,M,M,161.5
166.13358737017577,M,M,166.0
168.62932938937564,M,M,168.5
161.55949050639137,M,M,161.5
165.8316686675833,M,M,165.5
159.40911914982223,M,F,159.0
173.77905074322712,M,M,173.5
158.11509838522406,M,M,158.0
173.33717795220736,M,M,173.0
164.2350709958543,M,M,164.0
168.6174624628759,M,M,168.5
164.98381172781382,M,M,164.5
171.429683444771,M,M,171.0
161.85072308195367,M,M,161.5
165.31878759098237,M,M,165.0
159.74192697926702,M,M,159.5
163.33953373648012,M,M,163.0
168.21354689256574,M,M,168.0
170.17357055655432,M,M,170.0
169.81341837801062,M,M,169.5
164.75841269299568,M,M,164.5
177.18307007328275,M,M,177.0
165.5816694472537,M,M,165.5
165.32536227800168,M,M,165.0
163.74308438466196,M,M,163.5
173.35984385626628,M,M,173.0
161.32011960094835,M,M,161.0
173.57566044470184,M,M,173.5
166.58182208073396,M,M,166.5
169.11621872946594,M,M,169.0
167.61563075265164,M,M,167.5
160.23875421470706,M,M,160.0
163.8470859923471,M,M,163.5
163.2303066921746,M,M,163.0
164.0549411714341,M,M,164.0
177.69481699922233,M,M,177.5
165.74202249980854,M,M,165.5
163.11391978298914,M,M,163.0
167.3043024745563,M,M,167.0
161.5423913351437,M,M,161.5
159.4517837948553,M,F,159.0
168.66193701740983,M,M,168.5
172.57307401507785,M,M,172.5
164.52805596671655,M,M,164.5
165.65073328901124,M,M,165.5
175.18265566814955,M,M,175.0
160.25177503235042,M,M,160.0
156.77482085184852,M,F,156.5
161.81842032142535,M,M,161.5
163.41131371249196,M,M,163.0
161.5395712205175,M,M,161.5
170.30949410107857,M,M,170.0
164.04287554226158,M,M,164.0
166.2930842107156,M,M,166.0
154.04844252648638,M,F,154.0
167.5859146532497,M,M,167.5
163.75610291032913,M,M,163.5
161.2470888185391,M,M,161.0
165.73274970197318,M,M,165.5
172.1451278101752,M,M,172.0
161.87961790632608,M,M,161.5
167.50747178438652,M,M,167.5
166.29935362589956,M,M,166.0
167.017698281234,M,M,167.0
165.3495636019671,M,M,165.0
165.7453281725253,M,M,165.5
175.725797283849,M,M,175.5
172.92002953819068,M,M,172.5
156.83164696135714,M,F,156.5
165.58002454303374,M,M,165.5
168.08509792625114,M,M,168.0
167.17271644298674,M,M,167.0
166.71305228873555,M,M,166.5
172.7619306263882,M,M,172.5
